chairId,name,email
chair_06751,Mengdi Peng,mengdi.peng@university.edu
chair_06752,Enshuo Hsu,enshuo.hsu@institute.com
chair_06753,Kaijie Xiao,kaijie.xiao@university.edu
chair_06754,Nashez Zubair,nashez.zubair@university.edu
chair_06755,Yudong Chen,yudong.chen@conference.org
chair_06756,Xuxia Wang,xuxia.wang@conference.org
chair_06757,Mazhar Javed Awan,mazhar.javed.awan@institute.com
chair_06758,M. Brammer,m..brammer@university.edu
chair_06759,H. Uzun,h..uzun@conference.org
chair_06760,Dan Zhang,dan.zhang@institute.com
chair_06761,P. Kavitha,p..kavitha@conference.org
chair_06762,Jaeho Jin,jaeho.jin@institute.com
chair_06763,F. Beccia,f..beccia@university.edu
chair_06764,B. Readhead,b..readhead@institute.com
chair_06765,C. Dao,c..dao@institute.com
chair_06766,Ryota Sugimoto,ryota.sugimoto@university.edu
chair_06767,B. Lago,b..lago@institute.com
chair_06768,Dan Zhu,dan.zhu@institute.com
chair_06769,Michel D'Arcy,michel.d'arcy@university.edu
chair_06770,R. Almeida,r..almeida@conference.org
chair_06771,A. Dwyer,a..dwyer@conference.org
chair_06772,Jonathan Rodriguez,jonathan.rodriguez@institute.com
chair_06773,L. Izzo,l..izzo@institute.com
chair_06774,August E. Woerner,august.e..woerner@university.edu
chair_06775,Wei Wu,wei.wu@university.edu
chair_06776,Lucas Ribé,lucas.ribé@university.edu
chair_06777,U. Krivec,u..krivec@institute.com
chair_06778,Catherine Y. Yao,catherine.y..yao@institute.com
chair_06779,F. Pei,f..pei@institute.com
chair_06780,C. Ng,c..ng@institute.com
chair_06781,Georg Scheiba,georg.scheiba@institute.com
chair_06782,Changling Liu,changling.liu@conference.org
chair_06783,Jamie Cui,jamie.cui@university.edu
chair_06784,E. D. Geus,e..d..geus@institute.com
chair_06785,Ming Ta Michael Lee,ming.ta.michael.lee@institute.com
chair_06786,G. Saberwal,g..saberwal@institute.com
chair_06787,S. B. Tiwari,s..b..tiwari@university.edu
chair_06788,S. Burns,s..burns@university.edu
chair_06789,Omar Elsekaily,omar.elsekaily@university.edu
chair_06790,Yanping Ha,yanping.ha@conference.org
chair_06791,Carla F. Kim,carla.f..kim@university.edu
chair_06792,G. Lou,g..lou@institute.com
chair_06793,K. M. Mandana,k..m..mandana@institute.com
chair_06794,P. Sofi,p..sofi@institute.com
chair_06795,A. Sabarudin,a..sabarudin@conference.org
chair_06796,J. Rico,j..rico@institute.com
chair_06797,Haipeng Liu,haipeng.liu@institute.com
chair_06798,Fuliang Li,fuliang.li@conference.org
chair_06799,Mauro Pelucchi,mauro.pelucchi@institute.com
chair_06800,Jessica Johnson,jessica.johnson@university.edu
chair_06801,J. Deutscher,j..deutscher@conference.org
chair_06802,Ting Fu,ting.fu@conference.org
chair_06803,Peiyi Wang,peiyi.wang@institute.com
chair_06804,R. Thiago,r..thiago@institute.com
chair_06805,G. Lomberk,g..lomberk@conference.org
chair_06806,S. Sungkanuparph,s..sungkanuparph@conference.org
chair_06807,Xintao Liu,xintao.liu@university.edu
chair_06808,A. Grossi,a..grossi@university.edu
chair_06809,Amal Barakat,amal.barakat@university.edu
chair_06810,M. Guarnaccia,m..guarnaccia@conference.org
chair_06811,Ho Kyoung Lee,ho.kyoung.lee@university.edu
chair_06812,Z. Lewis,z..lewis@institute.com
chair_06813,F. Boyen,f..boyen@institute.com
chair_06814,Dinghao Pan,dinghao.pan@institute.com
chair_06815,Che-Lun Hung,che-lun.hung@institute.com
chair_06816,H. Iwamoto,h..iwamoto@university.edu
chair_06817,Yuqian Lei,yuqian.lei@institute.com
chair_06818,Shambhavi Bhati,shambhavi.bhati@university.edu
chair_06819,Y. Nakamura,y..nakamura@university.edu
chair_06820,Alicja Kuban-Jankowska,alicja.kuban-jankowska@institute.com
chair_06821,B. Shirts,b..shirts@university.edu
chair_06822,C. Xiong,c..xiong@institute.com
chair_06823,Zijian Xu,zijian.xu@university.edu
chair_06824,Xueyun Wei,xueyun.wei@institute.com
chair_06825,M. Berman,m..berman@institute.com
chair_06826,Ali Abdelkrim,ali.abdelkrim@conference.org
chair_06827,Tatevik Hakobyan,tatevik.hakobyan@institute.com
chair_06828,F. Dewey,f..dewey@institute.com
chair_06829,Qingran Lin,qingran.lin@institute.com
chair_06830,P. Vidigal,p..vidigal@university.edu
chair_06831,S. White,s..white@conference.org
chair_06832,A. Mulder,a..mulder@institute.com
chair_06833,Ahmad S. Almadhor,ahmad.s..almadhor@university.edu
chair_06834,H. M. Yoo,h..m..yoo@institute.com
chair_06835,Jeff Johnson,jeff.johnson@conference.org
chair_06836,M. Özgüç,m..özgüç@conference.org
chair_06837,Richa Hu,richa.hu@institute.com
chair_06838,Mahmoud H. Said,mahmoud.h..said@university.edu
chair_06839,A. Mark,a..mark@institute.com
chair_06840,H. Staecker,h..staecker@institute.com
chair_06841,A. Shahbahrami,a..shahbahrami@university.edu
chair_06842,M. Hickman,m..hickman@institute.com
chair_06843,Wenqiang Li,wenqiang.li@university.edu
chair_06844,Valisha Shah,valisha.shah@institute.com
chair_06845,C. B. Sequeros,c..b..sequeros@conference.org
chair_06846,Xiong Ya,xiong.ya@institute.com
chair_06847,Yoji Igarashi,yoji.igarashi@conference.org
chair_06848,G. Chandraiah,g..chandraiah@conference.org
chair_06849,N. Fost,n..fost@institute.com
chair_06850,A. Cunningham,a..cunningham@institute.com
chair_06851,Xiaojuan Liu,xiaojuan.liu@university.edu
chair_06852,L. Herzig,l..herzig@institute.com
chair_06853,Namrata Kalsi,namrata.kalsi@university.edu
chair_06854,A. Niida,a..niida@conference.org
chair_06855,Bianca-Denisa Chereji,bianca-denisa.chereji@conference.org
chair_06856,Lin Liu,lin.liu@institute.com
chair_06857,T. Moulin,t..moulin@university.edu
chair_06858,H. de Thé,h..de.thé@institute.com
chair_06859,A. Kopmann,a..kopmann@conference.org
chair_06860,Véronique Dhennin,véronique.dhennin@conference.org
chair_06861,O. Mukherjee,o..mukherjee@institute.com
chair_06862,I. Dika,i..dika@university.edu
chair_06863,Pengfei Hu,pengfei.hu@university.edu
chair_06864,K. Kao,k..kao@conference.org
chair_06865,N. Zeid,n..zeid@university.edu
chair_06866,Wei Li,wei.li@university.edu
chair_06867,H. Gelderblom,h..gelderblom@institute.com
chair_06868,Jiajia Liu,jiajia.liu@university.edu
chair_06869,Belgin Ergenç Bostanoğlu,belgin.ergenç.bostanoğlu@conference.org
chair_06870,Jiawei Zhong,jiawei.zhong@university.edu
chair_06871,Tao Jiang,tao.jiang@institute.com
chair_06872,K. Koebke,k..koebke@conference.org
chair_06873,R. Kayani,r..kayani@institute.com
chair_06874,J. Cheng,j..cheng@institute.com
chair_06875,Yong Xu,yong.xu@university.edu
chair_06876,Suyeon Lee,suyeon.lee@university.edu
chair_06877,S. Ando,s..ando@university.edu
chair_06878,T. Sorrell,t..sorrell@institute.com
chair_06879,J. Engelmann,j..engelmann@institute.com
chair_06880,Manvendra Singh,manvendra.singh@university.edu
chair_06881,B. Maginnis,b..maginnis@institute.com
chair_06882,Weihong Tang,weihong.tang@university.edu
chair_06883,C. Schwendinger-Schreck,c..schwendinger-schreck@institute.com
chair_06884,Marie Lopez,marie.lopez@conference.org
chair_06885,S. Prisco,s..prisco@institute.com
chair_06886,Wajid Zaman,wajid.zaman@university.edu
chair_06887,F. Zaraket,f..zaraket@institute.com
chair_06888,Yun Luo,yun.luo@institute.com
chair_06889,K. Liang,k..liang@institute.com
chair_06890,Helena M. Araujo,helena.m..araujo@conference.org
chair_06891,Rebecca Ansorge,rebecca.ansorge@conference.org
chair_06892,A. Reis,a..reis@conference.org
chair_06893,C. Ebenbichler,c..ebenbichler@conference.org
chair_06894,R. Jin,r..jin@institute.com
chair_06895,Leye Wang,leye.wang@institute.com
chair_06896,A. Sevanthi,a..sevanthi@institute.com
chair_06897,Mengdi Li,mengdi.li@conference.org
chair_06898,Jing Li,jing.li@conference.org
chair_06899,Advitya Gemawat,advitya.gemawat@conference.org
chair_06900,M. Tehseen,m..tehseen@conference.org
chair_06901,Abdulrahman Alshammari,abdulrahman.alshammari@institute.com
chair_06902,Jun Wei,jun.wei@university.edu
chair_06903,Jun Xie,jun.xie@conference.org
chair_06904,Andrea Borghesi,andrea.borghesi@institute.com
chair_06905,Abdesslem Layeb,abdesslem.layeb@university.edu
chair_06906,A. Baldwin,a..baldwin@institute.com
chair_06907,C. Chen,c..chen@university.edu
chair_06908,I. Gut,i..gut@institute.com
chair_06909,W. Shaw,w..shaw@conference.org
chair_06910,Weining Qian,weining.qian@university.edu
chair_06911,Khushi,khushi@conference.org
chair_06912,Ping Ji,ping.ji@university.edu
chair_06913,C. Labaki,c..labaki@conference.org
chair_06914,P. Hyden,p..hyden@university.edu
chair_06915,Z. Jalili,z..jalili@university.edu
chair_06916,Natalie J. Roberts,natalie.j..roberts@university.edu
chair_06917,Amaury Trujillo,amaury.trujillo@institute.com
chair_06918,Jinghua Liu,jinghua.liu@university.edu
chair_06919,G. Hall,g..hall@conference.org
chair_06920,Yanzhe Feng,yanzhe.feng@university.edu
chair_06921,P. Yong,p..yong@institute.com
chair_06922,Fangchun Yang,fangchun.yang@conference.org
chair_06923,Langtao Hu,langtao.hu@institute.com
chair_06924,D. Strack,d..strack@institute.com
chair_06925,O. Guardamagna,o..guardamagna@university.edu
chair_06926,Aijun Long,aijun.long@university.edu
chair_06927,Wei Lu,wei.lu@conference.org
chair_06928,Yoshihiro Kawaoka,yoshihiro.kawaoka@institute.com
chair_06929,A. Magdy,a..magdy@institute.com
chair_06930,S. Schaffer,s..schaffer@institute.com
chair_06931,D. Becker,d..becker@conference.org
chair_06932,J. Lu,j..lu@institute.com
chair_06933,C. Luo,c..luo@institute.com
chair_06934,Ermanno Vitale,ermanno.vitale@conference.org
chair_06935,Y. M. Reddy,y..m..reddy@conference.org
chair_06936,Ankit Saroha,ankit.saroha@institute.com
chair_06937,L. Butler,l..butler@university.edu
chair_06938,W. Kreesuradej,w..kreesuradej@institute.com
chair_06939,J. Collet,j..collet@university.edu
chair_06940,David Evans,david.evans@institute.com
chair_06941,T. C. Ramalho,t..c..ramalho@institute.com
chair_06942,L. Akkari,l..akkari@university.edu
chair_06943,Kristine L. Trotta,kristine.l..trotta@conference.org
chair_06944,Lara N. Moody,lara.n..moody@university.edu
chair_06945,Ning Wang,ning.wang@conference.org
chair_06946,Z. Simayi,z..simayi@institute.com
chair_06947,R. Heinssen,r..heinssen@conference.org
chair_06948,G. Dimopoulos,g..dimopoulos@university.edu
chair_06949,Wen-Hao Zhou,wen-hao.zhou@institute.com
chair_06950,Maggi Bansal,maggi.bansal@institute.com
chair_06951,Weijie Fu,weijie.fu@university.edu
chair_06952,Xin Wang,xin.wang@institute.com
chair_06953,Jing Yuan,jing.yuan@institute.com
chair_06954,G. Wiesner,g..wiesner@institute.com
chair_06955,Valter Uotila,valter.uotila@university.edu
chair_06956,A. Mathur,a..mathur@university.edu
chair_06957,S. Børte,s..børte@university.edu
chair_06958,Rui Lopes,rui.lopes@institute.com
chair_06959,Paweena Wanchai,paweena.wanchai@institute.com
chair_06960,M. Kanchi,m..kanchi@conference.org
chair_06961,Cheng Miao,cheng.miao@institute.com
chair_06962,Tao Ma,tao.ma@university.edu
chair_06963,Yu Xu,yu.xu@institute.com
chair_06964,R. Heinrich,r..heinrich@conference.org
chair_06965,P. Rudol,p..rudol@conference.org
chair_06966,M. Pariani,m..pariani@university.edu
chair_06967,Xinghui Zhu,xinghui.zhu@conference.org
chair_06968,Jin Sun,jin.sun@university.edu
chair_06969,Stephanie L. Van Bebber,stephanie.l..van.bebber@conference.org
chair_06970,Gangxin Chen,gangxin.chen@institute.com
chair_06971,Thomas Tierney,thomas.tierney@university.edu
chair_06972,Liwei Wang,liwei.wang@conference.org
chair_06973,Ali Khademhosseini,ali.khademhosseini@institute.com
chair_06974,Yunjiao Zhou,yunjiao.zhou@university.edu
chair_06975,R. Mcnall,r..mcnall@conference.org
chair_06976,L. Goehring,l..goehring@conference.org
chair_06977,Michael Knop,michael.knop@institute.com
chair_06978,W. Takele,w..takele@conference.org
chair_06979,Wei Cai,wei.cai@university.edu
chair_06980,N. Koike,n..koike@conference.org
chair_06981,P. Azadeh,p..azadeh@conference.org
chair_06982,Maolin Wang,maolin.wang@university.edu
chair_06983,N. Navet,n..navet@conference.org
chair_06984,Yuhua Xu,yuhua.xu@university.edu
chair_06985,Ming Yang,ming.yang@university.edu
chair_06986,Steven LeBlanc,steven.leblanc@university.edu
chair_06987,Gonzalo Scalese,gonzalo.scalese@institute.com
chair_06988,Sahil Verma,sahil.verma@university.edu
chair_06989,J. Peters,j..peters@institute.com
chair_06990,J. M. Martinez Lastra,j..m..martinez.lastra@university.edu
chair_06991,Richard Dufour,richard.dufour@university.edu
chair_06992,P. Ronald,p..ronald@university.edu
chair_06993,Yiqi Miao,yiqi.miao@conference.org
chair_06994,Huaming Song,huaming.song@university.edu
chair_06995,A. Amor-Salamanca,a..amor-salamanca@institute.com
chair_06996,Elenora Fabianova,elenora.fabianova@conference.org
chair_06997,A. de Rus Jacquet,a..de.rus.jacquet@university.edu
chair_06998,Kerem Celik,kerem.celik@university.edu
chair_06999,Wen-fan Fu,wen-fan.fu@institute.com
chair_07000,J. Nordlund,j..nordlund@university.edu
chair_07001,L. Bellusci,l..bellusci@university.edu
chair_07002,L. Deng,l..deng@conference.org
chair_07003,A. T,a..t@conference.org
chair_07004,C. Cordeiro,c..cordeiro@institute.com
chair_07005,A. Tsekouras,a..tsekouras@conference.org
chair_07006,Nouha Jandoubi,nouha.jandoubi@conference.org
chair_07007,J. Rosenbaum,j..rosenbaum@university.edu
chair_07008,R. Sompallae,r..sompallae@institute.com
chair_07009,C. Blasquez,c..blasquez@institute.com
chair_07010,Bowen Wan,bowen.wan@institute.com
chair_07011,Yong Yang,yong.yang@university.edu
chair_07012,Amandeep Gill,amandeep.gill@institute.com
chair_07013,M. Bienert,m..bienert@conference.org
chair_07014,Jewell Ward,jewell.ward@university.edu
chair_07015,Yasmin Fathy,yasmin.fathy@conference.org
chair_07016,I. Bradbury,i..bradbury@university.edu
chair_07017,Olusegun Ogundele,olusegun.ogundele@university.edu
chair_07018,B. C. Furriel,b..c..furriel@conference.org
chair_07019,Eon J. Rios,eon.j..rios@institute.com
chair_07020,Su Peng,su.peng@institute.com
chair_07021,J. Minari,j..minari@institute.com
chair_07022,Bruce Struminger,bruce.struminger@conference.org
chair_07023,Pavle Jankovic,pavle.jankovic@institute.com
chair_07024,Backiyarani Suthanthiram,backiyarani.suthanthiram@conference.org
chair_07025,Carla D. Cuthbert,carla.d..cuthbert@university.edu
chair_07026,J. Hamilton,j..hamilton@conference.org
chair_07027,Qingqing Yang,qingqing.yang@institute.com
chair_07028,M. Silveira,m..silveira@institute.com
chair_07029,Giorgio Vinciguerra,giorgio.vinciguerra@institute.com
chair_07030,F. Smarandache,f..smarandache@conference.org
chair_07031,Eike K Theel,eike.k.theel@university.edu
chair_07032,W. Xu,w..xu@university.edu
chair_07033,Yunfeng Hu,yunfeng.hu@university.edu
chair_07034,M. Levin,m..levin@university.edu
chair_07035,P. Kathiravelu,p..kathiravelu@institute.com
chair_07036,Nathan Liu,nathan.liu@university.edu
chair_07037,Samuel M. Aguayo,samuel.m..aguayo@institute.com
chair_07038,Tomoko Hasegawa,tomoko.hasegawa@university.edu
chair_07039,Vishal Chopra,vishal.chopra@institute.com
chair_07040,Wei Liu,wei.liu@university.edu
chair_07041,A. Tkatchenko,a..tkatchenko@university.edu
chair_07042,M. Ylianttila,m..ylianttila@conference.org
chair_07043,P. Bertolini,p..bertolini@institute.com
chair_07044,Alexandra Wormit,alexandra.wormit@conference.org
chair_07045,Mohammad Alessa,mohammad.alessa@university.edu
chair_07046,Ihn Han,ihn.han@conference.org
chair_07047,Xiao-Mei Tang,xiao-mei.tang@conference.org
chair_07048,Ao Zhou,ao.zhou@university.edu
chair_07049,S. Chew,s..chew@conference.org
chair_07050,I. Dimkić,i..dimkić@university.edu
chair_07051,Yongfeng Guo,yongfeng.guo@university.edu
chair_07052,Mingxing Gao,mingxing.gao@university.edu
chair_07053,A. Coen-Porisini,a..coen-porisini@institute.com
chair_07054,Yan Han,yan.han@institute.com
chair_07055,Xiaoqing He,xiaoqing.he@conference.org
chair_07056,Lanlan Wei,lanlan.wei@institute.com
chair_07057,Sara Anwar,sara.anwar@conference.org
chair_07058,I. Morkunas,i..morkunas@conference.org
chair_07059,Chun-Yan Zhao,chun-yan.zhao@conference.org
chair_07060,S. Scarano,s..scarano@university.edu
chair_07061,Yue Xu,yue.xu@conference.org
chair_07062,Yan Ding,yan.ding@university.edu
chair_07063,A. Naveed,a..naveed@institute.com
chair_07064,Kaede Takagi,kaede.takagi@university.edu
chair_07065,Badong Chen,badong.chen@institute.com
chair_07066,Lingyan Chen,lingyan.chen@conference.org
chair_07067,Shaoxuan Pei,shaoxuan.pei@university.edu
chair_07068,V. Cheynet,v..cheynet@university.edu
chair_07069,Helen van Aggelen,helen.van.aggelen@institute.com
chair_07070,Jing Ji,jing.ji@university.edu
chair_07071,F. Pantaleoni,f..pantaleoni@institute.com
chair_07072,C. Proli,c..proli@institute.com
chair_07073,L. Sandalio,l..sandalio@university.edu
chair_07074,Li Jinhu,li.jinhu@university.edu
chair_07075,Sona Sathian,sona.sathian@conference.org
chair_07076,Ali Bou Nassif,ali.bou.nassif@university.edu
chair_07077,Mirutse Heyesus,mirutse.heyesus@institute.com
chair_07078,G. Taylor,g..taylor@conference.org
chair_07079,S. A. S. Hossain,s..a..s..hossain@university.edu
chair_07080,Wanshui Yang,wanshui.yang@institute.com
chair_07081,C. Braun,c..braun@conference.org
chair_07082,Shinjae Yoo,shinjae.yoo@institute.com
chair_07083,T. Hariyanto,t..hariyanto@conference.org
chair_07084,F. Al-Haidari,f..al-haidari@institute.com
chair_07085,Yang Wu,yang.wu@university.edu
chair_07086,Jianting Ning,jianting.ning@conference.org
chair_07087,D. Golparian,d..golparian@institute.com
chair_07088,Jina Ryu,jina.ryu@institute.com
chair_07089,Libo Jiang,libo.jiang@conference.org
chair_07090,Kwak， Han Pyong,kwak，.han.pyong@institute.com
chair_07091,M. A. Kumar,m..a..kumar@institute.com
chair_07092,Joana Morais,joana.morais@university.edu
chair_07093,E. Iaccino,e..iaccino@university.edu
chair_07094,Bianca Vogt,bianca.vogt@university.edu
chair_07095,James C. Graziano,james.c..graziano@university.edu
chair_07096,Yong-kyu Lee,yong-kyu.lee@institute.com
chair_07097,Wen-Tao Wu,wen-tao.wu@university.edu
chair_07098,Babita Bhagat,babita.bhagat@institute.com
chair_07099,Shilpi Singh,shilpi.singh@institute.com
chair_07100,Gernot Poschet,gernot.poschet@conference.org
chair_07101,T. S. Rao,t..s..rao@conference.org
chair_07102,B. Bett,b..bett@institute.com
chair_07103,N. Young,n..young@university.edu
chair_07104,Libiao Zhang,libiao.zhang@conference.org
chair_07105,Li-Hui Huang,li-hui.huang@university.edu
chair_07106,S. Sankaran,s..sankaran@institute.com
chair_07107,Siddharth SwarupRautaray,siddharth.swaruprautaray@institute.com
chair_07108,Bhaskar B. Gardas,bhaskar.b..gardas@institute.com
chair_07109,P. Couture,p..couture@institute.com
chair_07110,M. Sudol,m..sudol@conference.org
chair_07111,P. Dubois,p..dubois@institute.com
chair_07112,O. Haver,o..haver@university.edu
chair_07113,Zhiyu Zhang,zhiyu.zhang@institute.com
chair_07114,Binbin Wu,binbin.wu@conference.org
chair_07115,Milsee Mol Jaya Prakashan,milsee.mol.jaya.prakashan@conference.org
chair_07116,Meng-Han Jiang,meng-han.jiang@institute.com
chair_07117,M. B. Pereira,m..b..pereira@university.edu
chair_07118,Monther Abu-Remaileh,monther.abu-remaileh@conference.org
